topBid,topAsk,bidVol,askVol
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,8.3169222,34.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,9.3169222,34.03058418
6539.98,6539.99,9.3169222,34.03058418
6539.98,6539.99,6.8169222,34.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,8.3169222,33.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,6.8169222,33.03058418
6539.98,6539.99,6.8169222,34.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,8.3169222,33.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,6.8169222,33.03058418
6539.98,6539.99,9.3169222,33.03058418
6539.98,6539.99,6.8169222,33.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,6.8169222,34.03058418
6539.98,6539.99,6.8169222,33.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,8.3169222,34.03058418
6539.98,6539.99,8.3169222,33.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,6.8169222,33.03058418
6539.98,6539.99,6.8169222,34.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,8.3169222,34.03058418
6539.98,6539.99,5.8169222,34.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,6.8169222,33.03058418
6539.98,6539.99,6.8169222,33.03058418
6539.98,6539.99,8.3169222,33.03058418
6539.98,6539.99,5.8169222,33.03058418
6539.98,6539.99,5.87808447,33.03058418
6539.98,6539.99,6.87808447,33.03058418
