
topBid,topAsk,bidVol,askVol
2018-11-08T04:11:00.0000000,6447.99,6448,3.99247801,3.28288187
2018-11-08T04:11:01.0000000,6447.99,6448,3.99247801,3.31992187
2018-11-08T04:11:01.0000000,6447.99,6448,3.99247801,3.34770187
2018-11-08T04:11:04.0000000,6447.99,6448,3.99247801,3.34407387
2018-11-08T04:11:04.0000000,6447.99,6448,3.99247801,3.34407387
2018-11-08T04:11:06.0000000,6447.99,6448,19.97536905,3.34407387
2018-11-08T04:11:07.0000000,6447.99,6448,19.97536905,3.41407387
2018-11-08T04:11:07.0000000,6447.99,6448,19.97536905,3.40666519
2018-11-08T04:11:07.0000000,6447.99,6448,19.97536905,3.40666519
2018-11-08T04:11:07.0000000,6447.99,6448,19.97536905,3.40283657
2018-11-08T04:11:07.0000000,6447.99,6448,19.97536905,3.40283657
2018-11-08T04:11:08.0000000,6447.99,6448,19.97536905,3.33283657
2018-11-08T04:11:09.0000000,6447.99,6448,20.41536905,3.33283657
2018-11-08T04:11:09.0000000,6447.99,6448,19.97536905,3.33283657
2018-11-08T04:11:09.0000000,6447.99,6448,19.97536905,3.32998015
2018-11-08T04:11:09.0000000,6447.99,6448,19.97536905,3.32998015
2018-11-08T04:11:10.0000000,6447.99,6448,20.32681273,3.32998015
2018-11-08T04:11:15.0000000,6447.99,6448,20.30309109,3.32998015
2018-11-08T04:11:15.0000000,6447.99,6448,20.30309109,3.32998015
2018-11-08T04:11:17.0000000,6447.99,6448,20.30309109,3.32681514
2018-11-08T04:11:17.0000000,6447.99,6448,20.30309109,3.32681514
2018-11-08T04:11:18.0000000,6447.99,6448,20.30309109,3.71881514
2018-11-08T04:11:19.0000000,6447.99,6448,20.30309109,3.32681514
2018-11-08T04:11:19.0000000,6447.99,6448,20.30309109,3.39681514
2018-11-08T04:11:19.0000000,6447.99,6448,20.74309109,3.39681514
2018-11-08T04:11:21.0000000,6447.99,6448,20.73939109,3.39681514
2018-11-08T04:11:21.0000000,6447.99,6448,20.73939109,3.39681514
2018-11-08T04:11:21.0000000,6447.99,6448,20.73939109,3.37767233
2018-11-08T04:11:21.0000000,6447.99,6448,20.73939109,3.37767233
2018-11-08T04:11:22.0000000,6447.99,6448,20.73661109,3.37767233
2018-11-08T04:11:22.0000000,6447.99,6448,20.73661109,3.37767233
2018-11-08T04:11:22.0000000,6447.99,6448,20.29661109,3.37767233
2018-11-08T04:11:22.0000000,6447.99,6448,20.29161109,3.37767233
2018-11-08T04:11:22.0000000,6447.99,6448,20.29161109,3.37767233
2018-11-08T04:11:22.0000000,6447.99,6448,20.29161109,3.30767233
2018-11-08T04:11:22.0000000,6447.99,6448,20.29161109,3.28838138
2018-11-08T04:11:22.0000000,6447.99,6448,20.29161109,3.28838138
2018-11-08T04:11:23.0000000,6447.99,6448,20.73161109,3.28838138
2018-11-08T04:11:23.0000000,6447.99,6448,20.29161109,3.28838138
2018-11-08T04:11:23.0000000,6447.99,6448,20.29161109,3.35838138
2018-11-08T04:11:23.0000000,6447.99,6448,20.29161109,3.81838138
2018-11-08T04:11:23.0000000,6447.99,6448,20.29161109,3.74838138
2018-11-08T04:11:24.0000000,6447.99,6448,20.29161109,3.81838138
2018-11-08T04:11:24.0000000,6447.99,6448,20.41412989,3.81838138
2018-11-08T04:11:24.0000000,6447.99,6448,20.41412989,3.74838138
2018-11-08T04:11:24.0000000,6447.99,6448,20.41412989,3.81838138
2018-11-08T04:11:24.0000000,6447.99,6448,20.41412989,3.74838138
2018-11-08T04:11:24.0000000,6447.99,6448,20.41412989,3.81838138
2018-11-08T04:11:24.0000000,6447.99,6448,20.41412989,3.74838138
2018-11-08T04:11:26.0000000,6447.99,6448,20.85412989,3.74838138
2018-11-08T04:11:27.0000000,6447.99,6448,20.93412989,3.74838138
2018-11-08T04:11:27.0000000,6447.99,6448,21.01412989,3.74838138
2018-11-08T04:11:27.0000000,6447.99,6448,20.57412989,3.74838138
2018-11-08T04:11:27.0000000,6447.99,6448,20.61412989,3.74838138
2018-11-08T04:11:28.0000000,6447.99,6448,21.05412989,3.74838138
2018-11-08T04:11:28.0000000,6447.99,6448,21.01412989,3.74838138
2018-11-08T04:11:28.0000000,6447.99,6448,20.93412989,3.74838138
2018-11-08T04:11:28.0000000,6447.99,6448,20.91074993,3.74838138
2018-11-08T04:11:28.0000000,6447.99,6448,20.91074993,3.74838138
2018-11-08T04:11:29.0000000,6447.99,6448,20.95074993,3.74838138
2018-11-08T04:11:29.0000000,6447.99,6448,20.91074993,3.74838138
2018-11-08T04:11:29.0000000,6447.99,6448,20.83074993,3.74838138
2018-11-08T04:11:31.0000000,6447.99,6448,20.83074993,3.28838138
2018-11-08T04:11:32.0000000,6447.99,6448,20.79113153,3.28838138
2018-11-08T04:11:32.0000000,6447.99,6448,20.75674993,3.28838138
2018-11-08T04:11:32.0000000,6447.99,6448,20.75674993,3.28838138
2018-11-08T04:11:33.0000000,6447.99,6448,20.75674993,3.27354242
2018-11-08T04:11:33.0000000,6447.99,6448,20.75674993,3.27354242
2018-11-08T04:11:35.0000000,6447.99,6448,20.75674993,3.73354242
2018-11-08T04:11:35.0000000,6447.99,6448,20.31674993,3.73354242
2018-11-08T04:11:35.0000000,6447.99,6448,20.75674993,3.73354242
2018-11-08T04:11:35.0000000,6447.99,6448,20.31674993,3.73354242
2018-11-08T04:11:35.0000000,6447.99,6448,20.75674993,3.73354242
2018-11-08T04:11:36.0000000,6447.99,6448,20.31674993,3.73354242
2018-11-08T04:11:36.0000000,6447.99,6448,20.31674993,3.27354242
2018-11-08T04:11:36.0000000,6447.99,6448,20.75674993,3.27354242
2018-11-08T04:11:36.0000000,6447.99,6448,20.31674993,3.27354242
2018-11-08T04:11:36.0000000,6447.99,6448,20.75674993,3.27354242
2018-11-08T04:11:36.0000000,6447.99,6448,20.75674993,3.25870346
2018-11-08T04:11:36.0000000,6447.99,6448,20.75674993,3.25870346
2018-11-08T04:11:36.0000000,6447.99,6448,20.31674993,3.25870346
2018-11-08T04:11:36.0000000,6447.99,6448,20.75674993,3.25870346
2018-11-08T04:11:37.0000000,6447.99,6448,20.31674993,3.25870346
2018-11-08T04:11:37.0000000,6447.99,6448,20.75674993,3.25870346
2018-11-08T04:11:37.0000000,6447.99,6448,20.31674993,3.25870346
2018-11-08T04:11:38.0000000,6447.99,6448,20.75674993,3.25870346
2018-11-08T04:11:38.0000000,6447.99,6448,20.31674993,3.25870346
2018-11-08T04:11:39.0000000,6447.99,6448,20.31674993,3.18170346
2018-11-08T04:11:39.0000000,6447.99,6448,20.31674993,3.18170346
2018-11-08T04:11:39.0000000,6447.99,6448,20.31674993,3.25170346
2018-11-08T04:11:39.0000000,6447.99,6448,20.31674993,3.18170346
2018-11-08T04:11:39.0000000,6447.99,6448,20.31674993,3.25170346
2018-11-08T04:11:39.0000000,6447.99,6448,20.31674993,3.18170346
2018-11-08T04:11:39.0000000,6447.99,6448,20.31674993,3.17070315
2018-11-08T04:11:39.0000000,6447.99,6448,20.31674993,3.17070315
2018-11-08T04:11:40.0000000,6447.99,6448,20.75674993,3.17070315
2018-11-08T04:11:40.0000000,6447.99,6448,20.75674993,3.60070315
2018-11-08T04:11:40.0000000,6447.99,6448,20.75674993,3.17070315
2018-11-08T04:11:41.0000000,6447.99,6448,20.75396993,3.17070315
2018-11-08T04:11:41.0000000,6447.99,6448,20.75396993,3.17070315
2018-11-08T04:11:41.0000000,6447.99,6448,20.75026993,3.17070315
2018-11-08T04:11:41.0000000,6447.99,6448,20.75026993,3.17070315
2018-11-08T04:11:42.0000000,6447.99,6448,20.83026993,3.17070315
2018-11-08T04:11:42.0000000,6447.99,6448,20.91026993,3.17070315
2018-11-08T04:11:42.0000000,6447.99,6448,20.95026993,3.17070315
2018-11-08T04:11:42.0000000,6447.99,6448,20.91026993,3.17070315
2018-11-08T04:11:42.0000000,6447.99,6448,20.83026993,3.17070315
2018-11-08T04:11:42.0000000,6447.99,6448,20.75026993,3.17070315
2018-11-08T04:11:43.0000000,6447.99,6448,20.79026993,3.17070315
2018-11-08T04:11:43.0000000,6447.99,6448,20.75026993,3.17070315
2018-11-08T04:11:44.0000000,6447.99,6448,20.83026993,3.17070315
2018-11-08T04:11:44.0000000,6447.99,6448,20.91026993,3.17070315
2018-11-08T04:11:44.0000000,6447.99,6448,20.91026993,3.45870315
2018-11-08T04:11:44.0000000,6447.99,6448,20.95026993,3.45870315
2018-11-08T04:11:46.0000000,6447.99,6448,20.56826993,3.45870315
2018-11-08T04:11:46.0000000,6447.99,6448,20.56826993,3.45870315
2018-11-08T04:11:46.0000000,6447.99,6448,20.56826993,3.17070315
2018-11-08T04:11:47.0000000,6447.99,6448,20.56826993,3.12544248
2018-11-08T04:11:47.0000000,6447.99,6448,20.56826993,3.12544248
2018-11-08T04:11:47.0000000,6447.99,6448,20.99113153,3.12544248
2018-11-08T04:11:50.0000000,6447.99,6448,20.95113153,3.12544248
2018-11-08T04:11:50.0000000,6447.99,6448,20.95113153,3.39644248
2018-11-08T04:11:50.0000000,6447.99,6448,20.87113153,3.39644248
2018-11-08T04:11:50.0000000,6447.99,6448,20.79113153,3.39644248
2018-11-08T04:11:50.0000000,6447.99,6448,20.79113153,3.41211505
2018-11-08T04:11:51.0000000,6447.99,6448,20.79113153,3.21211505
2018-11-08T04:11:51.0000000,6447.99,6448,20.79113153,3.21211505
2018-11-08T04:11:52.0000000,6447.99,6448,20.79113153,3.09592182
2018-11-08T04:11:52.0000000,6447.99,6448,20.79113153,3.09592182
2018-11-08T04:11:52.0000000,6447.99,6448,20.81393153,3.09592182
2018-11-08T04:11:54.0000000,6447.99,6448,20.80613821,3.09592182
2018-11-08T04:11:54.0000000,6447.99,6448,20.80613821,3.09592182
2018-11-08T04:11:54.0000000,6447.99,6448,20.80613821,2.82492182
2018-11-08T04:11:55.0000000,6447.99,6448,30.45939096,2.82492182
2018-11-08T04:11:56.0000000,6447.99,6448,30.45939096,2.80514786
2018-11-08T04:11:56.0000000,6447.99,6448,30.45939096,2.80514786
2018-11-08T04:11:56.0000000,6447.99,6448,30.53939096,2.80514786
2018-11-08T04:11:56.0000000,6447.99,6448,30.61939096,2.80514786
2018-11-08T04:11:56.0000000,6447.99,6448,30.65939096,2.80514786
2018-11-08T04:11:57.0000000,6447.99,6448,30.61939096,2.80514786
2018-11-08T04:11:57.0000000,6447.99,6448,30.53939096,2.80514786
2018-11-08T04:11:57.0000000,6447.99,6448,30.45939096,2.80514786
2018-11-08T04:11:57.0000000,6447.99,6448,30.45939096,2.76514786
2018-11-08T04:11:57.0000000,6447.99,6448,30.45939096,2.76514786
2018-11-08T04:11:58.0000000,6447.99,6448,31.70039096,2.76514786
2018-11-08T04:11:58.0000000,6447.99,6448,31.70039096,3.15914786
2018-11-08T04:11:58.0000000,6447.99,6448,30.45939096,3.15914786
2018-11-08T04:11:58.0000000,6447.99,6448,30.53939096,3.15914786
2018-11-08T04:11:58.0000000,6447.99,6448,30.54939096,3.15914786
2018-11-08T04:11:58.0000000,6447.99,6448,30.62939096,3.15914786
2018-11-08T04:11:59.0000000,6447.99,6448,30.65939096,3.15914786
2018-11-08T04:11:59.0000000,6447.99,6448,30.64939096,3.15914786
2018-11-08T04:11:59.0000000,6447.99,6448,30.64939096,2.76514786
2018-11-08T04:11:59.0000000,6447.99,6448,30.61939096,2.76514786
2018-11-08T04:11:59.0000000,6447.99,6448,30.65939096,2.76514786
2018-11-08T04:12:00.0000000,6447.99,6448,30.65939096,2.61141127
2018-11-08T04:12:00.0000000,6447.99,6448,30.65939096,2.61141127
2018-11-08T04:12:00.0000000,6447.99,6448,31.90039096,2.61141127
2018-11-08T04:12:01.0000000,6447.99,6448,31.89761096,2.61141127
2018-11-08T04:12:01.0000000,6447.99,6448,31.89761096,2.61141127
2018-11-08T04:12:01.0000000,6447.99,6448,31.89391096,2.61141127
