topBid,topAsk,bidVol,askVol
2018-11-07T19:25:05.0000000,6511.21,6511.22,18.00658453,3.34884404
2018-11-07T19:25:05.0000000,6511.21,6511.22,18.00658453,3.34884404
2018-11-07T19:25:05.0000000,6511.21,6511.22,18.00658453,3.34266269
2018-11-07T19:25:05.0000000,6511.21,6511.22,18.00658453,3.34266269
2018-11-07T19:25:05.0000000,6511.21,6511.22,18.00658453,3.34763567
2018-11-07T19:25:06.0000000,6511.21,6511.22,18.00658453,3.34902251
2018-11-07T19:25:07.0000000,6511.21,6511.22,18.00658453,3.35758164
2018-11-07T19:25:08.0000000,6511.21,6511.22,18.00658453,3.3643477
2018-11-07T19:25:08.0000000,6511.21,6511.22,18.00658453,3.35758164
2018-11-07T19:25:09.0000000,6511.21,6511.22,18.00658453,3.36972691
2018-11-07T19:25:09.0000000,6511.21,6511.22,18.00658453,3.35758164
2018-11-07T19:25:10.0000000,6511.21,6511.22,18.00658453,3.34902251
2018-11-07T19:25:11.0000000,6511.21,6511.22,18.00658453,3.35937471
2018-11-07T19:25:11.0000000,6511.21,6511.22,18.00658453,3.34902251
2018-11-07T19:25:11.0000000,6511.21,6511.22,18.00658453,3.36296082
2018-11-07T19:25:12.0000000,6511.21,6511.22,18.00658453,3.3679338
2018-11-07T19:25:12.0000000,6511.21,6511.22,18.00658453,3.36296082
2018-11-07T19:25:13.0000000,6511.21,6511.22,15.50658453,3.36296082
2018-11-07T19:25:13.0000000,6511.21,6511.22,13.97476619,3.36296082
2018-11-07T19:25:13.0000000,6511.21,6511.22,16.47476619,3.36296082
2018-11-07T19:25:13.0000000,6511.21,6511.22,16.47476619,3.36434766
2018-11-07T19:25:13.0000000,6511.21,6511.22,16.47476619,3.36296082
2018-11-07T19:25:14.0000000,6511.21,6511.22,16.47476619,3.37151995
2018-11-07T19:25:14.0000000,6511.21,6511.22,16.47476619,3.36296082
2018-11-07T19:25:15.0000000,6511.21,6511.22,16.47476619,3.36972688
2018-11-07T19:25:15.0000000,6511.21,6511.22,16.47476619,3.36296082
2018-11-07T19:25:16.0000000,6511.21,6511.22,16.47476619,3.35936809
2018-11-07T19:25:16.0000000,6511.21,6511.22,16.47476619,3.35936809
2018-11-07T19:25:16.0000000,6511.21,6511.22,16.47476619,3.37151336
2018-11-07T19:25:16.0000000,6511.21,6511.22,16.47476619,3.35936809
2018-11-07T19:25:17.0000000,6511.21,6511.22,16.47476619,3.34542978
2018-11-07T19:25:18.0000000,6511.21,6511.22,16.47476619,3.35578198
2018-11-07T19:25:18.0000000,6511.21,6511.22,16.47476619,3.34542978
2018-11-07T19:25:18.0000000,6511.21,6511.22,16.47476619,3.35936809
2018-11-07T19:25:19.0000000,6511.21,6511.22,16.47476619,3.36434107
2018-11-07T19:25:19.0000000,6511.21,6511.22,16.47476619,3.35936809
2018-11-07T19:25:20.0000000,6511.21,6511.22,16.47476619,3.36075493
