topBid,topAsk,bidVol,askVol
6328.49,6329.26,0.0019358,0
6328.5,6329.25,0.0019358,0
6328.5,6329.25,0.0019358,2.45220522
6328.5,6329.25,0.0019358,2.45220522
6328.5,6329.25,0.0019358,0
6328.5,6329.25,3.5,0
6328.5,6329.25,3.5,1
6328.5,6329.25,3.5,0
6328.5,6329.25,2.5,0
6328.5,6329.25,2.5,1
6328.5,6329.25,2.5,0
6328.5,6329.25,0,0
6328.5,6329.25,0,2.5
6328.5,6329.25,1,2.5
6328.5,6329.25,1.00191355,2.5
6328.51,6329.24,1.00191355,2.5
6328.51,6329.24,0.43189129,2.5
6328.51,6329.24,0.00189129,2.5
6328.51,6329.24,0,2.5
6328.51,6329.24,0.43,2.5
6328.51,6329.24,0,2.5
6328.51,6329.24,0,0
6328.52,6329.13,0,0
6328.52,6329.13,0,7.56630397
6328.52,6329.13,0,0.06630397
6328.52,6329.13,0,0
6328.52,6329.13,0,0.07
6328.52,6329.13,0,0
6328.52,6329.13,0.25425658,0
6328.52,6329.08,0.25425658,0
6328.52,6329.08,0.17552034,0
6328.52,6329.08,0.17552034,0
6328.52,6329.08,0.17552034,0.02686996
6328.52,6329.08,0.17552034,0.05378996
6328.52,6329.08,0.17552034,0.02686996
6328.52,6329.08,0.17091488,0.02686996
6328.52,6329.06,0.17091488,0.02686996
6328.52,6329.06,0.17091488,3.5
6328.52,6329.04,0.17091488,3.5
6328.52,6329.04,0.17091488,3.34625028
6328.52,6329.04,0.17091488,0.84625028
6328.52,6329.04,0.17091488,0.84509327
6328.52,6329.04,0.17091488,0
6328.54,6328.9,0.17091488,0
6328.54,6328.9,0.17091488,0.02455103
6328.54,6328.9,0.17091488,0
6328.54,6328.97,0.17091488,0
6328.54,6328.97,0.17091488,0
6328.54,6329.5,0.17091488,0
6328.54,6329.5,0.17091488,0
6328.54,6329.89,0.17091488,0
6328.54,6329.89,0,0
6328.54,6329.89,0,7.97683273
6328.54,6329.89,0,8.97683273
6328.54,6329.89,0,1.47683273
6328.54,6329.89,0,0.47683273
6328.54,6329.89,0,7.97683273
6328.54,6329.89,0,7.9680271
6329.88,6329.89,0,7.9680271
6329.88,6329.89,0,7.97007504
6329.88,6329.89,0,0.47007504
6329.88,6329.89,0,7.97007504
6329.88,6329.89,0.68,7.97007504
6329.88,6329.89,0.68,0.47007504
6329.88,6329.89,0,0.47007504
6329.88,6329.89,0.01547094,0.47007504
6329.88,6329.89,0,0.47007504
6329.88,6329.89,0,0.48043243
6328.54,6329.85,0,0.48043243
6328.54,6329.85,0,0
6328.54,6329.85,0,0
6328.54,6329.85,0,0.01035739
6328.54,6329.85,0,7.51035739
6328.54,6329.85,0,0.01035739
6328.54,6329.85,0,7.51035739
6328.54,6329.85,0,0.01035739
6328.54,6329.85,0,0
6328.53,6329.89,0,0
6328.53,6329.89,0,0.50208525
6328.53,6329.89,0,0.50208525
6328.53,6329.89,0,0.57208525
6328.53,6329.89,0,0.56768154
6329.88,6329.89,0,0.56768154
6329.88,6329.89,0,0.56461419
6329.88,6329.89,0,0.56461419
6329.88,6329.89,0,0.51819992
6329.88,6329.89,0,0.51819992
6329.88,6329.89,0,0.51528979
6329.88,6329.89,0,0.51528979
6329.88,6329.89,0,0.51237982
6329.88,6329.89,0,0.51237982
6329.88,6329.89,0,0.44237982
6329.88,6329.89,0.438841,0.44237982
6329.88,6329.89,0.008841,0.44237982
6329.88,6329.89,0.008841,2.74237982
6329.88,6329.89,0.438841,2.74237982
6329.88,6329.89,0.008841,2.74237982
6329.88,6329.89,0.014725,2.74237982
6329.88,6329.89,0.014725,2.76237982
6329.88,6329.89,0.014725,2.78237982
6329.88,6329.89,0.014725,2.80237982
6329.88,6329.89,0.014725,2.78237982
6329.88,6329.89,0.014725,2.76237982
6329.88,6329.89,0.014725,2.74237982
6329.88,6329.89,0.014725,2.81237982
6329.88,6329.89,0.014725,2.79726398
6329.88,6329.89,0.014725,2.79726398
6329.88,6329.89,0.014725,2.72726398
6329.88,6329.89,0.014725,2.79726398
6329.88,6329.89,0.18560316,2.79726398
6329.88,6329.89,0.18560316,2.40470583
6329.88,6329.89,0.18560316,2.40470583
6329.88,6329.89,0.18560316,2.40265789
6329.88,6329.89,0.18560316,2.37
6329.88,6329.89,0.18560316,1.82907014
6329.88,6329.89,0.18560316,1.82907014
6329.88,6329.89,0.18560316,0.07
6329.88,6329.89,0.59123052,0.07
6329.88,6329.89,0.59123052,0
6329.88,6329.89,0.58534652,0
6329.88,6329.89,0.57650552,0
6329.88,6329.89,0.57650552,0.07
6329.88,6329.89,0.58534652,0.07
6329.88,6329.89,0.58534652,7.57
6329.88,6329.89,0.58534652,0.07
6329.88,6329.89,0.58534652,1.07
6329.88,6329.89,0.58534652,8.57
6329.88,6329.89,0.59123052,8.57
6329.88,6329.89,0.59123052,7.57
6329.88,6329.89,0.59123052,8.57
6329.88,6329.89,0.59123052,1.07
